Date,MSFT,AMZN,KO,MA,COST,LUV,XOM,PFE,JPM,UNH,ACN,DIS,GILD,F,TSLA
2013-09-16,27.856142044067383,296.05999755859375,29.611419677734375,63.711273193359375,97.68753814697266,13.260988235473633,60.91364669799805,19.727441787719727,42.135833740234375,65.83411407470703,64.98007202148438,60.854679107666016,50.23591613769531,12.570682525634766,33.316001892089844
2013-09-17,27.966556549072266,304.1700134277344,29.558086395263672,64.48702239990234,98.15373992919922,13.373847007751465,61.099098205566406,19.679344177246094,42.0961799621582,65.1242446899414,65.20990753173828,60.89103698730469,49.97286605834961,12.635890007019043,33.24599838256836
2013-09-18,28.297775268554688,312.0299987792969,30.16768455505371,65.29124450683594,98.76142883300781,13.402058601379395,61.538761138916016,19.954198837280273,42.34990692138672,64.0112533569336,66.21430969238281,61.00921630859375,51.24032211303711,12.773550033569336,33.24399948120117
2013-09-19,28.569536209106445,312.05999755859375,29.954315185546875,65.170654296875,99.22757720947266,13.674805641174316,61.33267593383789,19.8167724609375,41.82658386230469,62.083160400390625,66.0100326538086,59.745582580566406,51.2722053527832,12.795289039611816,35.58399963378906
2013-09-20,27.847660064697266,316.3399963378906,30.022903442382812,65.11084747314453,98.17869567871094,13.55254077911377,60.9067497253418,19.906099319458008,41.86623001098633,61.846561431884766,65.81425476074219,59.100128173828125,50.905521392822266,12.599660873413086,36.678001403808594
2013-09-23,27.805198669433594,311.489990234375,29.43616485595703,64.84971618652344,97.87067413330078,13.571349143981934,60.28160095214844,19.78928565979004,40.80371856689453,62.94205093383789,64.99710083007812,58.86376190185547,49.88517761230469,12.462002754211426,36.22200012207031
2013-09-24,27.55890464782715,314.1300048828125,29.359952926635742,65.07571411132812,96.84677124023438,13.82528305053711,60.01370620727539,19.727441787719727,39.8997917175293,63.38022994995117,63.958641052246094,58.47285079956055,50.012718200683594,12.505474090576172,36.465999603271484
2013-09-25,27.609865188598633,312.6499938964844,29.207555770874023,63.80052947998047,96.07259368896484,13.721830368041992,59.86256790161133,19.57628059387207,40.9940185546875,63.08226013183594,64.79283142089844,58.591026306152344,49.20760726928711,12.454755783081055,37.04800033569336
2013-09-26,27.83067512512207,318.1199951171875,29.519989013671875,64.3360366821289,96.89671325683594,13.82528305053711,59.814476013183594,19.59689712524414,41.14467239379883,63.24003219604492,64.58002471923828,59.30921173095703,50.06055450439453,12.512716293334961,37.72800064086914
2013-09-27,28.255306243896484,316.010009765625,29.260900497436523,64.74150085449219,96.33065795898438,13.768855094909668,59.697696685791016,19.844255447387695,41.42220687866211,63.091026306152344,63.06490707397461,59.26376724243164,50.65044021606445,12.353318214416504,38.18000030517578
2013-09-30,28.263803482055664,312.6400146484375,28.864660263061523,63.88029479980469,95.87281799316406,13.69361686706543,59.106903076171875,19.741186141967773,40.9860954284668,62.75800323486328,62.681861877441406,58.62739181518555,50.11634826660156,12.222907066345215,38.67399978637695
2013-10-01,28.518585205078125,320.95001220703125,28.918001174926758,64.35601043701172,95.7313003540039,13.853496551513672,59.07942581176758,19.851131439208984,41.20016098022461,63.60810089111328,62.8350830078125,58.93648910522461,50.06055450439453,12.454755783081055,38.599998474121094
2013-10-02,28.80733871459961,320.510009765625,28.521759033203125,64.21546936035156,95.58146667480469,13.797067642211914,59.13439178466797,19.933578491210938,41.6075553894043,63.59931564331055,62.57121276855469,58.9819450378418,49.74169921875,12.469245910644531,36.189998626708984
2013-10-03,28.75638198852539,314.760009765625,28.316020965576172,63.52707290649414,95.24848175048828,13.844094276428223,58.73591995239258,19.768672943115234,41.48773956298828,63.55552291870117,62.25626754760742,58.20011520385742,49.19166564941406,12.28087043762207,34.6619987487793
2013-10-04,28.773365020751953,319.0400085449219,28.34650421142578,63.932498931884766,95.26513671875,14.003975868225098,59.299251556396484,19.926712036132812,42.07082748413086,63.96743392944336,62.358421325683594,59.36376953125,50.25185775756836,12.382302284240723,36.19599914550781
2013-10-07,28.280792236328125,310.0299987792969,28.23219108581543,63.29959487915039,94.40773010253906,13.985167503356934,59.01074981689453,19.66559600830078,41.399864196777344,63.2487907409668,61.58383560180664,58.718299865722656,49.23949432373047,12.179433822631836,36.61399841308594
2013-10-08,28.034494400024414,303.2300109863281,28.4074649810791,62.140174865722656,93.40880584716797,13.93814468383789,58.742794036865234,19.404491424560547,40.633060455322266,62.644039154052734,60.51131057739258,58.18194580078125,47.33433151245117,11.954828262329102,34.94599914550781
2013-10-09,28.085458755493164,298.2300109863281,28.25506591796875,62.459468841552734,95.39000701904297,14.060407638549805,58.50238800048828,19.438854217529297,40.537208557128906,62.556434631347656,60.61480712890625,57.80921936035156,46.95169448852539,12.041769027709961,33.75600051879883
2013-10-10,28.671451568603516,305.1700134277344,28.788461685180664,64.48941040039062,96.31399536132812,14.220293998718262,59.106903076171875,19.768672943115234,41.95101547241211,64.83502960205078,61.46003341674805,59.61830520629883,50.012718200683594,12.266376495361328,34.58599853515625
2013-10-11,28.985685348510742,310.8900146484375,28.780838012695312,65.02066802978516,96.48049926757812,14.323746681213379,59.732017517089844,19.734310150146484,41.943016052246094,65.08918762207031,62.710636138916016,60.1910285949707,49.97286605834961,12.396791458129883,35.7400016784668
2013-10-14,29.25745391845703,310.70001220703125,28.88751220703125,65.48823547363281,96.78018188476562,14.398987770080566,60.17858123779297,20.167205810546875,42.102779388427734,65.48355865478516,62.66751480102539,60.754676818847656,50.91348648071289,12.44751262664795,35.944000244140625
2013-10-15,29.291419982910156,306.3999938964844,28.697023391723633,65.2306900024414,96.03099060058594,14.2955322265625,59.62213134765625,20.03665542602539,41.78327941894531,64.73863220214844,61.75328826904297,60.40013122558594,50.698265075683594,12.295358657836914,36.78799819946289
2013-10-16,29.41881561279297,310.489990234375,28.956098556518555,66.09645080566406,97.69588470458984,14.671730041503906,59.979339599609375,20.476411819458008,43.133182525634766,65.89545440673828,62.46913528442383,60.318302154541016,52.3324089050293,12.527210235595703,36.71200180053711
2013-10-17,29.65660858154297,310.7699890136719,29.375202178955078,66.96504974365234,98.445068359375,15.057334899902344,60.09614944458008,20.792490005493164,43.300926208496094,62.54767608642578,62.831382751464844,60.38194274902344,53.69552993774414,12.65038013458252,36.560001373291016
2013-10-18,29.690584182739258,328.92999267578125,29.550457000732422,67.96764373779297,97.92897033691406,15.11376667022705,60.144229888916016,20.964271545410156,43.372806549072266,60.26029586791992,62.85725784301758,61.04558181762695,54.37310028076172,12.701099395751953,36.68000030517578
2013-10-21,29.716062545776367,326.44000244140625,29.580942153930664,68.21951293945312,97.71253967285156,15.13257122039795,59.92439651489258,20.888694763183594,43.34885025024414,59.7695198059082,63.417877197265625,61.46376037597656,53.400577545166016,12.679365158081055,34.52000045776367
2013-10-22,29.367847442626953,332.5400085449219,29.78668212890625,68.29934692382812,98.07048797607422,15.386506080627441,60.439632415771484,21.081085205078125,42.82965850830078,60.347957611083984,63.78010940551758,62.72740936279297,54.27742385864258,12.751813888549805,34.30799865722656
2013-10-23,28.671451568603516,326.760009765625,29.78668212890625,67.56661987304688,97.52941131591797,15.4335298538208,60.18544006347656,21.026119232177734,42.13473129272461,59.60301971435547,63.63349151611328,61.92741394042969,55.01081848144531,12.693851470947266,32.900001525878906
2013-10-24,28.637481689453125,332.2099914550781,29.565702438354492,68.87051391601562,96.76354217529297,16.007238388061523,60.74188232421875,21.032989501953125,41.91907501220703,59.2524528503418,63.39199447631836,62.772857666015625,55.66446304321289,12.867740631103516,34.630001068115234
2013-10-25,30.34451675415039,363.3900146484375,29.740964889526367,68.78402709960938,96.93001556396484,16.148305892944336,60.43274688720703,21.032989501953125,42.15070724487305,59.26124954223633,63.48688888549805,62.96377182006836,55.54488754272461,12.751813888549805,33.93199920654297
2013-10-28,30.208629608154297,358.1600036621094,30.182920455932617,69.36945343017578,97.68753814697266,16.082475662231445,60.611351013183594,21.122312545776367,42.07881164550781,58.665283203125,64.0992202758789,62.72740936279297,54.78761672973633,12.73007869720459,32.571998596191406
2013-10-29,30.16617202758789,362.70001220703125,30.327699661254883,69.60700225830078,98.85298919677734,16.13890266418457,61.09222412109375,21.472753524780273,42.11875534057617,59.66434860229492,64.60810089111328,62.65468215942383,55.40139389038086,12.759061813354492,32.89400100708008
2013-10-30,30.183156967163086,361.0799865722656,30.190534591674805,68.96458435058594,98.0288314819336,16.110689163208008,61.00979995727539,21.252872467041016,42.014915466308594,59.60301971435547,64.03884887695312,62.245582580566406,57.92835235595703,12.635185241699219,31.8439998626709
2013-10-31,30.072757720947266,364.0299987792969,30.15243911743164,68.14918518066406,98.2286376953125,16.195337295532227,61.56624984741211,21.08795738220215,41.168216705322266,59.82211685180664,63.39199447631836,62.35468292236328,56.740604400634766,12.467592239379883,31.988000869750977
2013-11-01,30.17466163635254,359.0,30.182920455932617,70.08601379394531,99.57720947265625,16.43045425415039,61.70362854003906,21.41777992248535,41.943016052246094,60.14636993408203,62.96075439453125,62.73649215698242,56.573204040527344,12.307282447814941,32.433998107910156
2013-11-04,30.52286720275879,358.739990234375,30.10671615600586,69.22309112548828,100.17655181884766,16.806650161743164,63.26992416381836,21.47962188720703,41.56761169433594,60.42683029174805,62.710636138916016,62.5546760559082,55.273860931396484,12.387438774108887,35.040000915527344
2013-11-05,31.117359161376953,358.8900146484375,30.099105834960938,69.98146057128906,100.00174713134766,16.806650161743164,63.194374084472656,21.465879440307617,41.4957160949707,60.22524642944336,63.2712516784668,62.59103775024414,55.43328857421875,12.453017234802246,35.36199951171875
2013-11-06,32.42524337768555,356.17999267578125,30.518199920654297,69.74293518066406,103.28158569335938,16.740814208984375,64.03934478759766,21.454076766967773,41.61552810668945,61.601158142089844,64.7201919555664,62.72740936279297,53.69552993774414,12.321855545043945,30.23200035095215
2013-11-07,31.847740173339844,343.55999755859375,30.350566864013672,68.55023956298828,102.2077407836914,16.524505615234375,63.60360336303711,21.41250991821289,41.25608825683594,61.13669967651367,65.16006469726562,61.04558181762695,52.31646728515625,12.05953311920166,27.95400047302246
2013-11-08,32.08553695678711,350.30999755859375,30.518199920654297,69.7999496459961,102.2077407836914,16.637365341186523,64.13616943359375,21.696533203125,43.101234436035156,61.78520965576172,64.8926773071289,62.3455810546875,53.703495025634766,12.2781400680542,27.59000015258789
2013-11-11,31.924161911010742,354.3800048828125,30.381038665771484,70.43570709228516,102.40752410888672,16.75021743774414,64.29525756835938,21.641111373901367,43.21305465698242,61.78520965576172,65.10832977294922,62.127403259277344,53.815101623535156,12.307282447814941,28.940000534057617
2013-11-12,31.72883415222168,349.5299987792969,30.388671875,70.10499572753906,101.93303680419922,16.957134246826172,64.09468078613281,21.73809814453125,43.10921859741211,61.303199768066406,65.80692291259766,61.60921859741211,53.89480972290039,12.1834077835083,27.559999465942383
2013-11-13,32.408260345458984,356.2200012207031,30.571535110473633,69.89592742919922,102.79261779785156,16.92892074584961,64.03934478759766,22.07753562927246,43.24501037597656,62.23216247558594,66.7642593383789,62.70013427734375,54.60426330566406,12.460306167602539,27.739999771118164
2013-11-14,32.28935241699219,367.3999938964844,30.64012908935547,70.66096496582031,103.26830291748047,17.09820556640625,64.47508239746094,22.167593002319336,43.45268630981445,62.6090202331543,66.46240997314453,63.65467834472656,54.98689651489258,12.453017234802246,27.520000457763672
2013-11-15,32.1364860534668,369.1700134277344,30.64775276184082,71.49061584472656,103.7273178100586,17.079395294189453,65.8929443359375,22.306140899658203,43.828102111816406,62.98584747314453,67.29039001464844,63.636505126953125,55.712284088134766,12.438443183898926,27.09000015258789
2013-11-18,31.592954635620117,366.17999267578125,30.609636306762695,71.70822143554688,102.90946197509766,17.06058692932129,66.01744079589844,22.174524307250977,44.52303695678711,62.8193473815918,67.72164154052734,63.181949615478516,54.978912353515625,12.372865676879883,24.31599998474121
2013-11-19,31.438928604125977,364.94000244140625,30.5867977142334,70.98599243164062,103.17652130126953,17.08880615234375,65.99669647216797,21.93206024169922,44.850528717041016,62.75800323486328,67.67851257324219,62.83650207519531,55.52894973754883,12.29271125793457,25.218000411987305
2013-11-20,31.72987937927246,362.57000732421875,30.525829315185547,70.88903045654297,102.45045471191406,16.938325881958008,65.48487091064453,22.1121768951416,44.81058120727539,63.08226013183594,67.41114807128906,62.93650436401367,56.660884857177734,12.329142570495605,24.222000122070312
2013-11-21,32.003692626953125,368.9200134277344,30.807758331298828,70.99073028564453,103.39350891113281,17.352140426635742,65.49180603027344,22.146812438964844,45.7052001953125,63.89731979370117,67.64400482177734,63.58195877075195,57.09931182861328,12.453017234802246,24.420000076293945
2013-11-22,32.149169921875,372.30999755859375,30.807758331298828,71.69873046875,104.49510192871094,17.455595016479492,65.71314239501953,22.25072479248047,45.89689254760742,64.62469482421875,67.13512420654297,63.81830978393555,59.203758239746094,12.394726753234863,24.275999069213867
2013-11-25,32.20906066894531,376.6400146484375,30.762046813964844,71.89261627197266,104.46173095703125,17.446195602416992,65.76846313476562,22.264575958251953,46.04866409301758,64.9139175415039,66.5917739868164,63.40013122558594,59.46682357788086,12.34371566772461,24.167999267578125
2013-11-26,31.960899353027344,381.3699951171875,30.670604705810547,71.94486236572266,104.47005462646484,17.436784744262695,65.2013168334961,22.091394424438477,45.66526412963867,65.30828857421875,66.72977447509766,64.70923614501953,59.28348159790039,12.29271125793457,24.100000381469727
2013-11-27,32.17483139038086,386.7099914550781,30.83942413330078,72.26419067382812,104.63700103759766,17.822389602661133,64.8762435913086,22.08446502685547,45.912872314453125,65.1680679321289,66.93677520751953,64.33651733398438,59.49074172973633,12.409296989440918,25.38800048828125
2013-11-29,32.62837219238281,393.6199951171875,30.83942413330078,72.30316162109375,104.67872619628906,17.48381233215332,64.65491485595703,21.980554580688477,45.7052001953125,65.27320861816406,66.81602478027344,64.12740325927734,59.63423538208008,12.44572925567627,25.45599937438965
2013-12-02,32.902191162109375,392.29998779296875,30.755014419555664,71.85742950439453,103.22660827636719,17.50261878967285,64.68257141113281,22.04982566833496,45.51350021362305,64.99279022216797,65.83280944824219,64.46378326416016,59.4030647277832,12.431158065795898,24.833999633789062
2013-12-03,32.78240203857422,384.6600036621094,30.962200164794922,71.66545867919922,103.3350830078125,17.192256927490234,65.2843017578125,21.627254486083984,45.41763687133789,64.61592864990234,66.48827362060547,63.54558181762695,57.72905731201172,12.066821098327637,28.940000534057617
2013-12-04,33.32150650024414,385.9599914550781,30.977537155151367,71.1019287109375,102.62571716308594,16.834867477416992,65.47798156738281,21.661895751953125,45.681236267089844,64.79188537597656,65.6085433959961,63.609230041503906,57.768924713134766,12.110541343688965,27.790000915527344
2013-12-05,32.517112731933594,384.489990234375,30.56317710876465,71.41836547851562,100.93988037109375,16.92892074584961,65.10447692871094,21.64804458618164,44.5869255065918,64.0001220703125,65.3670654296875,63.8455924987793,58.342872619628906,12.197981834411621,28.09600067138672
2013-12-06,32.8251838684082,386.95001220703125,31.046602249145508,72.08078002929688,101.86626434326172,17.220476150512695,66.15579986572266,21.84893798828125,44.77863693237305,64.6599349975586,65.14281463623047,64.9637680053711,58.980587005615234,12.168835639953613,27.472000122070312
2013-12-09,33.12468338012695,384.8900146484375,31.000558853149414,72.1178207397461,101.53244018554688,17.3991641998291,66.28719329833984,21.876646041870117,45.138084411621094,64.85346221923828,64.79783630371094,64.64559173583984,59.93715286254883,12.066821098327637,28.31999969482422
2013-12-10,32.61124801635742,387.7799987792969,30.578527450561523,72.56924438476562,100.18045806884766,17.51227378845215,66.19725799560547,21.710390090942383,45.28983688354492,65.14378356933594,65.03932189941406,65.06376647949219,58.039955139160156,12.044961929321289,28.437999725341797
2013-12-11,32.18339920043945,382.19000244140625,30.793380737304688,75.1313705444336,98.95364379882812,16.93732452392578,65.19438171386719,21.232397079467773,44.786624908447266,63.463497161865234,64.16822052001953,64.1092300415039,56.28622055053711,11.957521438598633,27.93000030517578
2013-12-12,31.849672317504883,381.25,30.087427139282227,74.36824035644531,98.66155242919922,17.710205078125,65.95519256591797,20.955307006835938,44.978328704833984,62.46940994262695,63.89223098754883,64.08161926269531,56.01520538330078,11.942947387695312,29.493999481201172
2013-12-13,31.396129608154297,384.239990234375,30.10277557373047,74.88426971435547,98.40284729003906,17.55939483642578,65.92061614990234,20.955307006835938,44.866493225097656,62.00315856933594,63.771484375,64.07242584228516,56.91598892211914,12.08868408203125,29.530000686645508
2013-12-16,31.567276000976562,388.9700012207031,30.133472442626953,75.71867370605469,98.47795867919922,17.653648376464844,67.24165344238281,20.955307006835938,45.06620407104492,62.51340103149414,64.35797119140625,64.89149475097656,56.93191909790039,12.285425186157227,29.58799934387207
2013-12-17,31.25066375732422,387.6499938964844,30.00301742553711,75.83272552490234,98.10240936279297,17.267213821411133,66.91658782958984,20.87910270690918,44.507057189941406,62.22308349609375,63.8232307434082,65.029541015625,55.86373519897461,12.168835639953613,30.492000579833984
2013-12-18,31.302011489868164,395.9599914550781,30.708980560302734,76.22332000732422,98.89523315429688,17.58767318725586,68.84626770019531,21.315526962280273,45.7211799621582,63.674625396728516,65.22044372558594,66.44682312011719,58.661720275878906,11.403729438781738,29.59600067138672
2013-12-19,31.019624710083008,395.19000244140625,30.58618927001953,76.53884887695312,98.46961975097656,17.549972534179688,68.77019500732422,21.273963928222656,45.713199615478516,63.683441162109375,68.57547760009766,67.15547943115234,58.534183502197266,11.14869499206543,28.143999099731445
2013-12-20,31.490264892578125,402.20001220703125,30.724315643310547,77.64790344238281,98.9202651977539,17.77617835998535,68.25144958496094,20.955307006835938,46.0886116027832,64.5279541015625,69.47245788574219,66.63090515136719,59.51466369628906,11.236136436462402,28.648000717163086
2013-12-23,31.33624267578125,402.9200134277344,30.8164005279541,77.46257781982422,99.05378723144531,17.80445671081543,68.1338882446289,21.024572372436523,46.51993942260742,65.4076919555664,70.33493041992188,67.44076538085938,59.7776985168457,11.039392471313477,28.709999084472656
2013-12-24,31.72987937927246,399.20001220703125,30.83942413330078,77.28202056884766,99.05378723144531,17.842161178588867,68.62496948242188,20.983016967773438,46.527931213378906,65.2141342163086,70.1279296875,67.9653549194336,59.75381088256836,11.068538665771484,30.281999588012695
2013-12-26,32.03792190551758,404.3900146484375,31.069618225097656,78.10882568359375,99.00370788574219,17.842161178588867,69.78692626953125,21.163122177124023,46.48798751831055,65.8475570678711,70.85240936279297,68.67400360107422,59.945098876953125,11.170554161071777,31.100000381469727
2013-12-27,31.909564971923828,398.0799865722656,31.200063705444336,78.67615509033203,98.9202651977539,17.663076400756836,70.20879364013672,21.225475311279297,46.440059661865234,65.70683288574219,71.16292572021484,68.4255142211914,59.347267150878906,11.14869499206543,30.224000930786133
2013-12-30,31.909564971923828,393.3699951171875,31.53002166748047,79.19219207763672,99.12055206298828,17.747901916503906,69.37884521484375,21.260107040405273,46.28830337524414,65.78597259521484,70.7747802734375,70.15570831298828,59.84946823120117,11.13412094116211,30.488000869750977
2013-12-31,32.01224899291992,398.7900085449219,31.69883918762207,79.39745330810547,99.32920837402344,17.757326126098633,69.99442291259766,21.218544006347656,46.71163558959961,66.24343872070312,70.91279602050781,70.31216430664062,59.86540985107422,11.243419647216797,30.086000442504883
2014-01-02,31.798320770263672,397.9700012207031,31.200063705444336,79.27201843261719,98.31937408447266,17.795034408569336,68.99153137207031,21.100778579711914,46.800071716308594,65.60124206542969,69.97269439697266,70.19252014160156,59.95308303833008,11.250706672668457,30.020000457763672
2014-01-03,31.584381103515625,396.44000244140625,31.046602249145508,78.9555435180664,97.88540649414062,18.303997039794922,68.8255386352539,21.1423397064209,47.16187286376953,66.06748962402344,70.20555114746094,70.04525756835938,59.24363327026367,11.301713943481445,29.91200065612793
2014-01-06,30.91693687438965,393.6300048828125,30.900802612304688,78.56403350830078,97.14263916015625,18.049514770507812,68.92926025390625,21.163122177124023,47.43522644042969,65.31092071533203,69.46382141113281,69.77837371826172,58.38271713256836,11.35272216796875,29.399999618530273
2014-01-07,31.156530380249023,398.0299987792969,30.992877960205078,79.65838623046875,96.69198608398438,18.407678604125977,69.90447235107422,21.29474639892578,46.88851547241211,67.30790710449219,70.30904388427734,70.25692749023438,58.01602554321289,11.206987380981445,29.871999740600586
2014-01-08,30.600318908691406,401.9200134277344,30.647573471069336,79.63458251953125,95.18144989013672,19.020322799682617,69.67623901367188,21.44021987915039,47.33071517944336,66.52495574951172,70.85240936279297,69.22618103027344,58.55809783935547,11.323575019836426,30.256000518798828
2014-01-09,30.403505325317383,401.010009765625,30.4864444732666,80.27787780761719,98.9035873413086,19.56699562072754,68.99844360351562,21.426366806030273,47.242271423339844,66.92963409423828,71.54238891601562,68.93169403076172,59.22768783569336,11.542177200317383,29.506000518798828
2014-01-10,30.839935302734375,397.6600036621094,30.793380737304688,79.43663787841797,98.35276794433594,19.821475982666016,69.52410125732422,21.260107040405273,47.02518844604492,65.7155990600586,71.75801849365234,69.38264465332031,59.68206024169922,11.709772109985352,29.143999099731445
2014-01-13,29.932865142822266,390.9800109863281,30.33298110961914,77.0804443359375,95.78233337402344,19.529293060302734,68.16153717041016,21.15619468688965,46.390045166015625,65.0470199584961,69.91230773925781,67.43155670166016,58.30300521850586,11.738920211791992,27.868000030517578
2014-01-14,30.6174259185791,397.5400085449219,30.455747604370117,78.19478607177734,97.00078582763672,20.198490142822266,68.5557861328125,21.474853515625,46.42219924926758,65.11739349365234,70.67991638183594,68.51754760742188,59.7776985168457,11.950230598449707,32.25400161743164
2014-01-15,31.456029891967773,395.8699951171875,30.50946044921875,78.35277557373047,97.00912475585938,19.944007873535156,68.32062530517578,21.59954833984375,47.829185485839844,65.83877563476562,72.63774871826172,68.36109924316406,59.96903991699219,12.168835639953613,32.82600021362305
2014-01-16,31.567276000976562,395.79998779296875,30.471094131469727,78.5554428100586,96.4416275024414,20.22676658630371,68.43128967285156,21.592620849609375,47.427188873291016,64.0089340209961,72.55148315429688,68.2966537475586,62.09739685058594,12.190695762634277,34.194000244140625
2014-01-17,31.130868911743164,399.6099853515625,30.141143798828125,77.88170623779297,97.05086517333984,20.00055694580078,68.58344268798828,21.537206649780273,46.71967315673828,63.79780197143555,72.81885528564453,68.0849838256836,62.49597930908203,12.037672996520996,34.00199890136719
2014-01-21,30.951162338256836,407.04998779296875,30.632240295410156,77.8874282836914,95.91584777832031,20.07596206665039,68.1269760131836,21.634185791015625,46.767913818359375,64.3608169555664,73.25009155273438,68.28746795654297,65.03089141845703,11.957521438598633,35.33599853515625
2014-01-22,30.745790481567383,404.5400085449219,30.616880416870117,79.2691650390625,94.93108367919922,20.518949508666992,67.6981430053711,21.661895751953125,46.30161666870117,64.57196807861328,73.65544891357422,69.30901336669922,65.5091781616211,12.05953311920166,35.71200180053711
2014-01-23,30.857038497924805,399.8699951171875,30.110443115234375,78.37466430664062,94.13824462890625,20.0194091796875,67.0687484741211,21.481782913208008,45.40114212036133,64.39599609375,72.37899017333984,68.83045959472656,65.48526763916016,11.972092628479004,36.29999923706055
2014-01-24,31.498821258544922,387.6000061035156,29.80350685119629,74.71094512939453,93.57907104492188,19.64239501953125,65.60246276855469,20.844463348388672,44.2916374206543,62.98844909667969,70.01580810546875,66.9253921508789,64.26563262939453,11.534891128540039,34.91999816894531
2014-01-27,30.831361770629883,386.2799987792969,29.719099044799805,72.36998748779297,94.37191772460938,19.425613403320312,65.65084075927734,20.54658317565918,44.2916374206543,63.032447814941406,69.98993682861328,66.49283599853516,62.8626594543457,11.44744873046875,33.92399978637695
2014-01-28,31.036733627319336,394.42999267578125,29.82652473449707,75.01545715332031,95.45681762695312,20.085386276245117,66.15579986572266,21.073070526123047,44.814231872558594,63.08522033691406,70.11931610107422,67.07263946533203,64.30548858642578,11.45473575592041,35.67599868774414
2014-01-29,31.370466232299805,384.20001220703125,29.082212448120117,73.94012451171875,93.66255950927734,19.425613403320312,65.78227996826172,20.858318328857422,44.64540100097656,62.68935012817383,69.27407836914062,65.64616394042969,63.65182113647461,11.208675384521484,35.04600143432617
2014-01-30,31.541610717773438,403.010009765625,29.289382934570312,75.90044403076172,94.079833984375,20.00055694580078,65.00765228271484,21.35016441345215,45.02326965332031,64.04410552978516,69.61906433105469,67.38555908203125,64.98306274414062,11.201327323913574,36.56800079345703
2014-01-31,32.38020706176758,358.69000244140625,29.020832061767578,72.01788330078125,93.77104949951172,19.746076583862305,63.74191665649414,21.059215545654297,44.50870132446289,63.58665466308594,68.89457702636719,66.82415771484375,64.28955078125,10.988320350646973,36.28200149536133
2014-02-03,31.216434478759766,346.1499938964844,28.54507827758789,70.33354187011719,91.9516830444336,19.255956649780273,62.28255844116211,21.19776153564453,43.664527893066406,62.231868743896484,67.35074615478516,64.41293334960938,62.838748931884766,10.687170028686523,35.422000885009766
2014-02-04,31.105182647705078,347.95001220703125,28.759925842285156,69.58177947998047,92.54423522949219,19.46332359313965,62.26179122924805,21.779661178588867,44.179080963134766,62.0295295715332,67.34214782714844,65.38847351074219,65.38163757324219,10.922215461730957,35.74599838256836
2014-02-05,30.651670455932617,346.45001220703125,28.859678268432617,69.3153076171875,92.22711181640625,19.425613403320312,61.957489013671875,21.419097900390625,44.38812255859375,62.30226516723633,66.90227508544922,66.04191589355469,62.29667663574219,10.819382667541504,34.88399887084961
2014-02-06,30.959726333618164,354.5899963378906,29.181962966918945,71.27562713623047,95.35669708251953,19.75550079345703,62.5495491027832,21.551870346069336,45.40918731689453,62.346256256103516,67.72164154052734,69.53910064697266,60.981414794921875,10.907526969909668,35.67599868774414
2014-02-07,31.284894943237305,361.0799865722656,29.120574951171875,72.61739349365234,95.17310333251953,20.198490142822266,63.09286117553711,21.817426681518555,45.521751403808594,62.77731704711914,69.49832153320312,69.64031982421875,62.774986267089844,10.9956636428833,37.305999755859375
2014-02-10,31.490264892578125,360.8699951171875,29.596317291259766,72.65545654296875,95.01451873779297,19.812049865722656,62.3545036315918,21.992130279541016,45.618221282958984,61.352142333984375,68.97221374511719,70.91956329345703,64.5526123046875,10.900178909301758,39.3120002746582
2014-02-11,31.806880950927734,361.7900085449219,29.65003776550293,72.5031967163086,95.96593475341797,20.094812393188477,63.27396011352539,22.278650283813477,46.1729736328125,62.126319885253906,69.47245788574219,71.5914077758789,65.20625305175781,10.988320350646973,39.32400131225586
2014-02-12,32.063594818115234,349.25,29.550289154052734,72.2938461303711,96.07469940185547,19.991132736206055,63.441123962402344,22.089969635009766,46.245330810546875,61.79201126098633,70.04167938232422,71.70185089111328,65.36568450927734,11.017699241638184,39.06399917602539
2014-02-13,32.18339920043945,357.20001220703125,29.65772247314453,72.8267593383789,96.91153717041016,19.98171043395996,63.6849250793457,22.15285873413086,46.65535354614258,62.645362854003906,70.49880981445312,71.69263458251953,65.80413818359375,11.076461791992188,39.92599868774414
2014-02-14,32.19194030761719,357.3500061035156,29.872577667236328,73.64514923095703,97.15420532226562,20.07596206665039,65.55166625976562,22.32058334350586,46.7518310546875,64.67752075195312,70.81790924072266,72.91665649414062,64.7359390258789,11.193984031677246,39.645999908447266
2014-02-18,32.26092529296875,353.6499938964844,28.75225067138672,73.74030303955078,96.53496551513672,19.821475982666016,65.5237808227539,22.278650283813477,47.02518844604492,64.95023345947266,71.2319107055664,73.23876190185547,66.80851745605469,11.30416202545166,40.7400016784668
2014-02-19,32.33851623535156,347.3800048828125,28.46833610534668,72.9409408569336,96.15840911865234,19.746076583862305,65.44022369384766,21.99911880493164,46.036293029785156,64.70391082763672,71.80976104736328,72.58533477783203,65.92369842529297,11.201327323913574,38.72800064086914
2014-02-20,32.54542541503906,349.79998779296875,28.62181282043457,72.1891860961914,96.2839126586914,20.452974319458008,66.42930603027344,22.048036575317383,46.293575286865234,64.64231872558594,71.91326904296875,72.8798599243164,66.0113525390625,11.216019630432129,41.99399948120117
2014-02-21,32.743709564208984,346.760009765625,28.529726028442383,72.03694152832031,94.71907043457031,20.509525299072266,66.19246673583984,21.985143661499023,46.31768035888672,64.93264770507812,72.27548217773438,73.74494934082031,65.83600616455078,11.135221481323242,41.91999816894531
